"Symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"TSPAN13"	4.78393928531199	6.41102581570877	38.2468342338377	6.30461201266768e-09	0.000338034382283203	9.45376917950187
NA	4.8043854353076	4.31028802827705	30.1438344241999	2.96041023399139e-08	0.000582818498297161	8.73394102771182
"LINC00681"	-3.90679651015525	7.21122394291036	-29.6977988395374	3.26100955833315e-08	0.000582818498297161	8.68211127786012
"CA14"	-3.36904743292923	6.84467815271005	-27.2785795029077	5.6570048044984e-08	0.000731638546975463	8.37122414827226
"LOC101928106"	3.45767912106147	4.3044629124566	26.5007690733449	6.82282249077217e-08	0.000731638546975463	8.25939327046139
"LOC105373730"	-3.7945014566114	6.32573960078668	-25.4737458599147	8.81233325429843e-08	0.000767899998180284	8.10171020231031
"CYP1A1"	3.26235802201323	4.96888953634624	24.4437519958881	1.15093461855515e-07	0.000767899998180284	7.93108667067852
"CTGF"	3.12010126443125	4.89244571423543	23.5405101348703	1.46809887907568e-07	0.000767899998180284	7.77018883719249
"PDGFRL"	3.28436573127599	5.94343420187162	22.8000571165668	1.80474489908221e-07	0.000767899998180284	7.62974743513963
"ATP1B2"	3.38554799961692	5.10053792901923	22.7617667165669	1.82443966378832e-07	0.000767899998180284	7.6222642290516
"DNER"	3.080895170844	6.78546780721213	22.7180418091572	1.84723304250697e-07	0.000767899998180284	7.61369169568047
"SERPINI1"	4.68320658520897	5.19613026881783	22.4776650981777	1.97855239648751e-07	0.000767899998180284	7.5660401119477
"TRPM1"	-2.88896806421348	5.50853027621353	-22.3516519999483	2.05167246951296e-07	0.000767899998180284	7.54070046426702
"BCL2A1"	-3.10168229049013	7.37969314712455	-21.8040210777175	2.4078212162604e-07	0.000767899998180284	7.42762220841586
"LOC105373730"	-3.35221317791699	6.94842268690948	-21.6098314447876	2.55084888021269e-07	0.000767899998180284	7.38633700089602
"CYFIP2"	2.86736415527	5.64032534186489	21.5152143232189	2.62406718768754e-07	0.000767899998180284	7.36598960827839
NA	-2.62647814360594	6.38444015453945	-21.4791488292183	2.65261080881333e-07	0.000767899998180284	7.35819336359576
"UBAP1L"	-2.86276867932581	5.76264962294422	-21.4438240479099	2.68091525183051e-07	0.000767899998180284	7.35053551987405
"ROPN1L"	3.17015663312151	4.17220289491931	21.3943170681566	2.72117051782558e-07	0.000767899998180284	7.33976689034454
"SRXN1"	2.8807414436656	8.37126028558945	21.1962485097819	2.8893403059968e-07	0.000774588795933152	7.29625552869105
"LOC730101"	2.58691704275748	5.60182704167336	20.9425476249632	3.12251914122918e-07	0.000797238613310881	7.23950572574867
"ATP8A1"	2.61611141461472	4.69566023775567	20.7693614402003	3.29415221669082e-07	0.000802829815465054	7.20009609219399
"FXYD3"	-2.6427514075745	5.98383249824365	-20.4743340082213	3.61217761350291e-07	0.000842061422187762	7.13167812907239
"SCG2"	3.33933271522212	5.15229670394692	19.6736833493092	4.66965667692771e-07	0.00104322075852847	6.93749920536313
"CYR61"	2.56293962017433	5.41142945544382	19.4013949516906	5.10759392354018e-07	0.00109541545359381	6.86849396560373
"SYT11"	3.24060689731176	7.49252243160001	19.2166005216212	5.43176644022484e-07	0.00112013469702129	6.82076599933502
"PARM1"	3.38483881106889	5.706211563666	18.8467312913659	6.15442637178734e-07	0.00122215510657823	6.72299744184274
"STC1"	2.989148212734	3.70642261307973	18.6048457192519	6.68688495236931e-07	0.0012804668231828	6.65739736334523
"TP53"	-2.58551000664269	7.52656085095558	-18.3860528439432	7.21460086732194e-07	0.00133388018863173	6.59689439155077
"EFNA3"	2.4865298471063	4.79762260847194	18.229213930564	7.62243996560445e-07	0.00134413652263632	6.5528270757833
"TMEM47"	2.86564674848368	5.7431468472922	18.1221465539073	7.9161011281397e-07	0.00134413652263632	6.52240426851641
"PYCARD"	-2.91058812763691	6.86477366695957	-18.0340966976892	8.16738290114076e-07	0.00134413652263632	6.49717592505873
"ELOVL4"	2.87418396999297	5.02628642427451	17.9980670126578	8.27284354719557e-07	0.00134413652263632	6.48679765864812
"GALNT3"	-3.19899434300831	5.43456703396615	-17.8863285899703	8.61000839499283e-07	0.00135125797119689	6.45440709164714
"CXCL1"	-2.20505475129424	5.17519004571625	-17.8190250754244	8.82071525670799e-07	0.00135125797119689	6.43474677728599
"PCDH9"	2.5429572433803	4.42994744603004	17.6170191047891	9.48965879373964e-07	0.00140046978673172	6.37504912884219
"FABP4"	3.01930865631619	3.03373063716974	17.4806708630164	9.9741916914015e-07	0.00140046978673172	6.33416205092594
"IL16"	-2.59725117971648	5.49477524108068	-17.3602699661015	1.04258342718485e-06	0.00140046978673172	6.29765313242639
"APOBEC3C"	-2.41649059120819	8.21846319980123	-17.2305614630017	1.09389326760111e-06	0.00140046978673172	6.25789181410044
NA	-2.39574686594261	4.97366728648878	-17.2291037171093	1.09448620352929e-06	0.00140046978673172	6.25744239284355
"SPR"	-2.44095298786021	6.79426330845487	-17.2111669699223	1.10181228951435e-06	0.00140046978673172	6.25190783523253
"NFATC2"	-2.21169833807567	8.05239712264077	-17.1980115229046	1.1072213641343e-06	0.00140046978673172	6.24784308409132
"MEPCE"	-2.11979973105431	6.30393581281851	-17.1596847566034	1.12315498497611e-06	0.00140046978673172	6.23597428551192
"SLC24A5"	-2.2986628893303	8.31347215765755	-17.0536142141229	1.16864500225828e-06	0.00140806287763871	6.20291892933895
"LOC101928106"	2.55843581846444	4.13810784812132	17.0092050728586	1.18831733863701e-06	0.00140806287763871	6.1889880318911
"LCP2"	-2.425367618256	6.49130666295908	-16.9256175926919	1.22638727672817e-06	0.00140806287763871	6.16261944872258
"SLC7A11"	2.91155910218219	8.01576019188195	16.8917473190781	1.24221149542905e-06	0.00140806287763871	6.15187946041165
"SPTLC3"	2.61390268575831	6.06527560711849	16.7707049925556	1.30071338815656e-06	0.00140806287763871	6.11323521635194
"SYN1"	3.18275267135819	5.07439311429273	16.7420639677182	1.31501580474573e-06	0.00140806287763871	6.10403073931668
"MXD1"	2.15179932993696	5.9461886917998	16.6730617115576	1.35022233615618e-06	0.00140806287763871	6.0817593811695
"SLC2A3"	2.18108574521064	4.79888451470026	16.6276401305915	1.37398912029655e-06	0.00140806287763871	6.06702465927608
"LOC285000"	-2.629337559453	4.89511168475987	-16.5540633301801	1.41351647506088e-06	0.00140806287763871	6.04303030053146
"FRG2DP"	-2.52162271186281	6.72306631091145	-16.5177509545867	1.43350541207432e-06	0.00140806287763871	6.03113054583623
"ACTBL2"	2.26410108637095	3.42145829241587	16.5146496029446	1.43522763307366e-06	0.00140806287763871	6.03011243814509
NA	2.41051804215745	6.89326681783263	16.4518048290873	1.47064403356711e-06	0.00140806287763871	6.00942129953401
NA	2.41051804215745	6.89326681783263	16.4518048290873	1.47064403356711e-06	0.00140806287763871	6.00942129953401
NA	-2.38630125026723	6.6383347578782	-16.1602596783536	1.64866884986111e-06	0.00151488189813219	5.91190237659542
"HIST1H2AG"	3.03226563507457	5.10766798390945	16.1332196862315	1.66640071415067e-06	0.00151488189813219	5.90272832723223
"LIPH"	2.13733166134831	3.30429533080782	16.1323541808171	1.66697189305257e-06	0.00151488189813219	5.90243431370248
"MYCT1"	2.40747747397999	3.73173402519648	16.0242955927108	1.74008530617834e-06	0.0015456225601907	5.8655466632395
"LOC105377329"	2.03670110183506	3.26729777583916	15.955665039827	1.78843520276015e-06	0.0015456225601907	5.84193174518107
"ANXA1"	2.3918502391386	6.65441275330166	15.8900624202281	1.83610105885342e-06	0.0015456225601907	5.81922184091967
NA	-2.20054506084325	4.87390783590396	-15.8892308984975	1.83671453504575e-06	0.0015456225601907	5.81893312688083
"ZC3H7B"	-2.00195997348711	5.91041442624122	-15.8781202799203	1.844934327773e-06	0.0015456225601907	5.81507331136571
NA	-2.51441692922821	6.81085091455451	-15.7260769176155	1.96177693626945e-06	0.00161822452295321	5.7618624098569
NA	-3.55903261227076	4.75960674526524	-15.6014740866451	2.06390350573256e-06	0.00165333210804923	5.71770513639709
"SERPINH1"	-2.59180772764221	6.64153690376274	-15.5989792308407	2.06600987073686e-06	0.00165333210804923	5.71681588608428
"GYPC"	-2.25306695757648	5.67842168480897	-15.2791207687896	2.35773853968102e-06	0.00180457101759968	5.6011154918145
NA	2.55395937132476	2.34000837176132	15.263122379166	2.37353007220893e-06	0.00180457101759968	5.5952391271243
"MYC"	-2.02888944509926	7.70449904558761	-15.2519772414576	2.38460295818058e-06	0.00180457101759968	5.59114030815366
"ARHGAP31"	-2.1050880718183	5.18231746239782	-15.246941673143	2.38962534736329e-06	0.00180457101759968	5.58928701432479
"ENPP2"	2.23328792404399	7.82304403920402	15.2081054457358	2.42877105096423e-06	0.00180865857554929	5.57496487416701
"SNORA75"	-2.77829334245955	6.86958271075648	-15.1486552281182	2.49013162677287e-06	0.00182895051277645	5.55294136599057
"SEL1L3"	2.08697433822798	4.56358814705865	15.062612109305	2.58212256523119e-06	0.0018434605049314	5.52085216492384
"EFNB2"	2.79510640511571	4.38562312676104	15.0376231572204	2.60956658066996e-06	0.0018434605049314	5.51148488794835
"MMP14"	-2.12280563772298	7.85568319058915	-15.0326819238627	2.61503288499428e-06	0.0018434605049314	5.50963007276914
"LRP2"	1.97460706388477	3.71621138274861	15.0036515416706	2.64741516458805e-06	0.0018434605049314	5.49871567921835
"PRKAR2B"	2.42738590661295	6.20700149902973	14.9503086035695	2.70812621014539e-06	0.00185293920989841	5.47858410099797
"CAD"	-1.86772388042718	6.19869865876784	-14.9313006088562	2.73014524464207e-06	0.00185293920989841	5.47138645121279
"LGI3"	-2.35240366150638	8.14202822673293	-14.8956540949631	2.771995602295e-06	0.00185782610260314	5.45785416961538
"ID1"	2.95233059228932	5.0456464420335	14.8543516154522	2.82141135818342e-06	0.00186760015792247	5.44211870954301
"DNAJB4"	2.11388170743401	5.45160372696861	14.7911788237094	2.89896514707683e-06	0.00188963836314453	5.41793404562436
"MGAM2"	1.9634753230031	3.91814294580521	14.7702540923783	2.92519134119767e-06	0.00188963836314453	5.40989199453466
NA	2.38798875278317	3.38000947231284	14.6859781509205	3.03361652671221e-06	0.0019257424700313	5.37734293112915
"OAS2"	-2.2927844241844	5.77571405973859	-14.6659930300266	3.06000132630587e-06	0.0019257424700313	5.36958669446408
"PLXNC1"	-1.86531690758996	7.83757743544323	-14.6443811781739	3.08883101297521e-06	0.0019257424700313	5.36118282517188
"ENPP1"	2.13679107556506	8.38480249745703	14.6173995086792	3.12526303484099e-06	0.00192606009355252	5.35066704158742
NA	-2.06834126097704	4.54171417115292	-14.5681492093047	3.19304411406426e-06	0.00194547098027026	5.33140379822931
"PARP3"	-1.96222531948557	6.32022634967876	-14.5336335951816	3.24155361410821e-06	0.00195283573177123	5.31785071338216
"ITPKB"	-1.98995588200538	6.52669589002999	-14.4529520507924	3.3582863170305e-06	0.00195729852114382	5.28599830400666
"BCO2"	2.06536815960713	3.97930124035179	14.4354450866913	3.38424940572398e-06	0.00195729852114382	5.27905479446178
"MIR2909"	2.85599267217899	7.49868866121321	14.4344297173217	3.38576227525355e-06	0.00195729852114382	5.27865173412744
