"Symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"GPR88"	1.49351014310607	4.02192348708486	16.4023993206357	6.34377866219229e-07	0.0122792186410127	5.02943697684155
"ALDH1A3"	1.09811311070846	6.98928286092386	16.3345589231138	6.52961498902561e-07	0.0122792186410127	5.01638822329947
"BHLHE40"	1.20580552108384	6.52164577756585	16.2611999310578	6.73756852730463e-07	0.0122792186410127	5.00214811626471
"TXNIP"	-0.945528127582518	9.62088231211232	-15.1512378011987	1.10147019147644e-06	0.0150557206797436	4.76905639522978
"TXNIP"	-0.876350985008001	8.60000220219101	-13.4349935959259	2.52956845685004e-06	0.0276608310756552	4.33206446205229
"TIFAB"	0.879626356942078	9.1819647533553	12.537422998921	4.06850817801717e-06	0.032402378727038	4.05793217652095
NA	-1.13272453781381	5.66733460682798	-12.4643559224727	4.23480411762999e-06	0.032402378727038	4.03401515528794
"CD180"	0.734305278704325	8.16674270950515	12.1443955414735	5.05991673446059e-06	0.032402378727038	3.92622467452735
"CCR2"	0.719948862087419	10.3042687385779	12.0511315205764	5.33372489333959e-06	0.032402378727038	3.89384106825419
"PTGER4"	0.7149077500532	10.4952737027456	11.8561097118595	5.96236904886429e-06	0.0325992527746655	3.82466707146433
"FAM43A"	0.800734312926916	7.90504694261936	11.5564359358044	7.09920183812646e-06	0.0352862600454149	3.71439409459929
"HOXA1"	-0.763977793021743	4.24533822801114	-11.2688306416707	8.42653589006485e-06	0.0379350563449187	3.60381362323199
"SLC15A4"	0.649098170967362	8.27896192702361	11.1564861235277	9.01976648347403e-06	0.0379350563449187	3.55930203455531
"DHRS9"	0.623402217904403	6.03681372797126	10.9559967333616	1.01999398213453e-05	0.0398344078380039	3.47796223700985
"ID2"	0.734762668794723	8.53517206050886	10.4239752124447	1.42785465095111e-05	0.0430355810106912	3.24966503062936
"RAB18"	0.626478242931475	9.49247437176392	10.3895446957805	1.46004477310454e-05	0.0430355810106912	3.23423794456695
"CCR1"	0.604121715001268	9.64015653847891	10.3538709753023	1.49426670784364e-05	0.0430355810106912	3.21816708407789
"LOC643072"	-0.6383131055489	8.24716326276032	-10.3530745164929	1.49504104977627e-05	0.0430355810106912	3.21780727097562
"INHBA"	0.967919913257257	4.66053679318594	10.3525812192371	1.49552087645749e-05	0.0430355810106912	3.21758439377981
"CRIM1"	-0.594841456026489	1.6703934544115	-10.17201835851	1.68346573152774e-05	0.0439655611178038	3.13485015563025
"INHBA"	1.43361994963388	4.6444219271294	10.1037258602726	1.76140940700774e-05	0.0439655611178038	3.10294941182879
"SLC15A4"	0.623270961261273	7.69418788973039	10.0432103809273	1.83390308085349e-05	0.0439655611178038	3.07439687178704
"TXNIP"	-0.854564658131253	7.02463554523823	-10.0305535193792	1.84948862498306e-05	0.0439655611178038	3.06839098081766
"ANKRD22"	0.684713332673555	5.45281793376425	9.8682974294224	2.06316132472625e-05	0.0461636326805984	2.99033762128238
"TANK"	-0.615061299428985	6.78367748002002	-9.80174581918747	2.1587744710942e-05	0.0461636326805984	2.95774571700484
"MSMO1"	0.643960396952878	8.87081438764581	9.77722901905549	2.19525276578977e-05	0.0461636326805984	2.94565331354599
"DHRS9"	0.794845377608511	4.98232117210159	9.67732504977625	2.35128418618747e-05	0.0462710637935929	2.89589368506086
"IL7R"	0.961927733602574	4.78696776761662	9.66607938451351	2.36962009368194e-05	0.0462710637935929	2.89024342483674
"DTX4"	0.678793276665332	7.97306190120027	9.43846411656618	2.77784708614274e-05	0.0514183330459288	2.77370127570006
"CCNE2"	-0.624732370654526	5.13651622974154	-9.41648512601141	2.82130771171077e-05	0.0514183330459288	2.76222430679275
"FGL2"	0.654302637917869	10.8719152430435	9.27500129004802	3.12018703177257e-05	0.0517586800771196	2.68737980156169
"PPP1R10"	-0.561125126262556	6.55680725906545	-9.26983505256063	3.13175890446113e-05	0.0517586800771196	2.68461495202089
"SERTAD1"	-0.686729037217177	6.60510701508849	-9.16368236057635	3.38060697385522e-05	0.0517586800771196	2.62729882366286
"ARL4C"	0.546594027632802	7.67903641169869	9.15264537680664	3.4077383928259e-05	0.0517586800771196	2.62128374455339
"BCL11A"	0.536365087481559	8.24564471276864	9.13043279065028	3.46309110626641e-05	0.0517586800771196	2.60914592566409
"LOC158402"	0.579036821746779	7.53323200678961	9.11578280125842	3.50015397974565e-05	0.0517586800771196	2.6011170521078
"BCL11A"	0.612506228771744	8.78367126609658	9.11480445118475	3.50264501665007e-05	0.0517586800771196	2.60058020256125
"CLCN4"	0.552328068816949	6.46573100829821	9.04486679404664	3.68601810585692e-05	0.0530350105099282	2.56198541864145
"RHOH"	0.648101495633061	6.0118474385475	8.96723304857056	3.90238692814621e-05	0.0532528628247548	2.51863559466373
"WISP3"	-0.578244718942787	1.58257122104982	-8.95844191350669	3.92777985217164e-05	0.0532528628247548	2.51369271067449
"CCR6"	0.996420661743467	5.72481302826861	8.93032919103492	4.01024372714174e-05	0.0532528628247548	2.49783934583766
"P2RY2"	0.564986383134613	8.20346743921693	8.88493815755457	4.14755127877779e-05	0.0532528628247548	2.47209121168355
"BCL2L11"	0.625806724979322	6.4579705940772	8.87184021064324	4.18815382069402e-05	0.0532528628247548	2.46462648853171
"ADRB2"	0.611941113745453	7.62869574114169	8.83470557355787	4.30572974304635e-05	0.0535035849320589	2.44337742461256
"THBD"	0.582436476232118	7.67211152485469	8.77334566981628	4.50826733391478e-05	0.0539044755842523	2.40798748599495
